locus_tag	LB24H_1	LB24H_2	LB24H_3	X6H_1	X6H_2	X6H_3	X12H_1	X12H_2	X12H_3	X1D_1	X1D_2	X1D_3	X2D_1	X2D_2	X2D_3	X3D_1	X3D_2	X3D_3	X5D_1	X5D_2	X5D_3	X7D_1	X7D_2	X7D_3	X14D_1	X14D_2	X14D_3	X1M_1	X1M_2	X1M_3	X2M
B4U62_06550	15.4255319148936	13.4137115839243	21.0307328605201	4.39007092198582	4.88179669030733	2.97163120567376	8.33333333333333	5.30732860520095	6.05437352245863	3.15130023640662	2.04018912529551	3.19858156028369	10.9219858156028	13.9290780141844	7.65011820330969	6.1016548463357	7.90543735224586	6.16075650118203	9.3451536643026	8.56501182033097	14.5791962174941	8.12056737588652	6.63356973995272	6.61229314420804	10.9243498817967	4.22931442080378	5.37115839243499	6.548463356974	14.2198581560284	13.8959810874704	0.690307328605201
B4U62_06555	10.9767441860465	8.68023255813953	13.0736434108527	4.69186046511628	4.70348837209302	2.96899224806202	10.6007751937984	7.61046511627907	7.51162790697674	3.1937984496124	2.10658914728682	3.17635658914729	11.6317829457364	15.1937984496124	9.35077519379845	8.41472868217054	11.2403100775194	7.56007751937984	11.5988372093023	9.29263565891473	16.4031007751938	9.68410852713178	11.1860465116279	12.9864341085271	18.9341085271318	7.12403100775194	6.25193798449612	12.8352713178295	27.453488372093	24.4031007751938	2.21899224806202
B4U62_06560	6.39142461964039	5.11894882434301	7.21715076071923	7.7551867219917	7.67358229598894	5.32918395573997	7.53526970954357	5.65698478561549	5.23928077455048	5.00691562932227	3.22130013831259	4.94744121715076	16.8727524204703	20.0276625172891	14.6583679114799	14.030428769018	17.5338865836791	12.4674965421853	16.3084370677732	13.7192254495159	23.6293222683264	14.9585062240664	16.6791147994468	18.5435684647303	33.1936376210235	11.0816044260028	11.4038727524205	20.3181189488243	41.7869986168741	39.1452282157676	3.53388658367911
B4U62_06565	0.957219251336898	0.741532976827095	1.17023172905526	10.307486631016	10.5926916221034	9.92335115864528	6.09536541889483	4.43939393939394	4.7174688057041	4.70142602495544	3.21212121212121	6.34402852049911	5.31194295900178	3.5668449197861	4.37254901960784	2.41978609625668	2.2174688057041	1.87967914438503	1.78609625668449	1.48930481283422	2.80659536541889	1.88057040998217	1.55169340463458	2.48484848484848	0.964349376114082	0.0909090909090909	0.115864527629234	0.180926916221034	0.679144385026738	0.720142602495544	0.0142602495543672
B4U62_06570	5.85592497868713	4.33589087809037	7.45780051150895	12.4083546462063	13.153452685422	11.8772378516624	12.8141517476556	8.31202046035806	8.66325660699062	5.89599317988065	4.19778346121057	8.76641091219096	7.9693094629156	5.28559249786871	6.52855924978687	3.64961636828644	2.91986359761296	2.60869565217391	2.4765558397272	1.88235294117647	3.64279624893436	2.52600170502984	1.99317988064791	3.01705029838022	1.41858482523444	0.195225916453538	0.26001705029838	0.333333333333333	1.04774083546462	1.04347826086957	0.0358056265984655
B4U62_06575	0.254578754578755	0.241758241758242	0.413919413919414	2.02380952380952	2.25091575091575	1.68864468864469	1.13186813186813	0.952380952380952	0.943223443223443	1.3040293040293	0.89010989010989	1.55677655677656	2.1996336996337	1.85897435897436	1.86996336996337	1.58241758241758	1.55677655677656	1.31501831501832	1.10989010989011	0.952380952380952	1.496336996337	1.15750915750916	0.754578754578755	1.01465201465201	1.17582417582418	0.0677655677655678	0.0787545787545788	0.1996336996337	0.558608058608059	0.401098901098901	0.043956043956044
B4U62_06580	0.136020151133501	0.121746431570109	0.234256926952141	0.534844668345928	0.649874055415617	0.486146095717884	0.361880772460118	0.26112510495382	0.303946263643997	0.396305625524769	0.293031066330814	0.46431570109152	0.71872376154492	0.622166246851385	0.6272040302267	0.436607892527288	0.410579345088161	0.331654072208228	0.307304785894207	0.259445843828715	0.442485306465155	0.409739714525609	0.203190596137699	0.334172963895886	0.410579345088161	0.0990764063811923	0.124265323257767	0.122586062132662	0.389588581024349	0.242653232577666	0.017632241813602
B4U62_06595	0.0178861788617886	0.0252032520325203	0.0308943089430894	3.30894308943089	3.84390243902439	3.43821138211382	1.14878048780488	3.10081300813008	2.13577235772358	11.9829268292683	7.16666666666667	7.16585365853659	3.39349593495935	2.3780487804878	3.24308943089431	1.69024390243902	1.29349593495935	1.01869918699187	0.916260162601626	0.794308943089431	1.07317073170732	0.376422764227642	0.175609756097561	0.290243902439024	0.240650406504065	0.0024390243902439	0.0105691056910569	0.102439024390244	0.297560975609756	0.342276422764228	0.0146341463414634
B4U62_06600	3.18691588785047	2.40809968847352	3.54517133956386	28.0529595015576	32.5140186915888	25.4984423676012	13.5109034267913	39.4454828660436	34.6105919003115	67.1495327102804	36.5607476635514	66.2679127725857	25.7476635514019	22.386292834891	27.2429906542056	11.5763239875389	9.01557632398754	7.43302180685358	5.17757009345794	3.96261682242991	5.45171339563863	5.37071651090343	2.59190031152648	3.15576323987539	2.02803738317757	0.0280373831775701	0.0342679127725857	0.747663551401869	2.86604361370716	3.13395638629284	0.102803738317757
B4U62_06605	0.053030303030303	0.0606060606060606	0.0833333333333333	0.143939393939394	0.196969696969697	0.0984848484848485	0.128787878787879	0.121212121212121	0.196969696969697	0.583333333333333	0.28030303030303	0.348484848484849	0.25	0.325757575757576	0.196969696969697	0.136363636363636	0.189393939393939	0.174242424242424	0.204545454545455	0.136363636363636	0.287878787878788	0.204545454545455	0.174242424242424	0.265151515151515	0.204545454545455	0.00757575757575758	0	0.0227272727272727	0.174242424242424	0.128787878787879	0.0151515151515152
B4U62_06610	0.028735632183908	0.028735632183908	0.126436781609195	0.0517241379310345	0.0459770114942529	0.103448275862069	0.0804597701149425	0.0517241379310345	0.109195402298851	0.189655172413793	0.126436781609195	0.166666666666667	0.17816091954023	0.183908045977011	0.132183908045977	0.0632183908045977	0.0574712643678161	0.0517241379310345	0.103448275862069	0.0862068965517241	0.155172413793103	0.0747126436781609	0.0459770114942529	0.0689655172413793	0.132183908045977	0	0.00574712643678161	0.00574712643678161	0.0344827586206897	0.0229885057471264	0.0172413793103448
B4U62_06615	0.116883116883117	0.106060606060606	0.207792207792208	0.181818181818182	0.196969696969697	0.164502164502165	0.166666666666667	0.231601731601732	0.214285714285714	0.461038961038961	0.253246753246753	0.413419913419913	0.354978354978355	0.415584415584416	0.341991341991342	0.19047619047619	0.196969696969697	0.125541125541126	0.264069264069264	0.205627705627706	0.329004329004329	0.238095238095238	0.194805194805195	0.303030303030303	0.281385281385281	0.0194805194805195	0.025974025974026	0.0346320346320346	0.136363636363636	0.101731601731602	0.00432900432900433
B4U62_06620	0.0813492063492064	0.136904761904762	0.160714285714286	4.39880952380952	5.9484126984127	4.22619047619048	0.31547619047619	1.57142857142857	0.777777777777778	5.1031746031746	3.35515873015873	3.86904761904762	0.978174603174603	0.748015873015873	0.821428571428571	0.515873015873016	0.329365079365079	0.365079365079365	0.303571428571429	0.257936507936508	0.386904761904762	0.275793650793651	0.196428571428571	0.240079365079365	0.251984126984127	0.00793650793650794	0.00396825396825397	0.0615079365079365	0.174603174603175	0.192460317460317	0.0218253968253968
B4U62_06625	0.129824561403509	0.133333333333333	0.2	5.95438596491228	7.76491228070175	5.34736842105263	1.75087719298246	2.92631578947368	2.74385964912281	8.8140350877193	5.55438596491228	6.44912280701754	1.87017543859649	1.71578947368421	2.05614035087719	1.21754385964912	0.649122807017544	0.782456140350877	0.424561403508772	0.294736842105263	0.449122807017544	0.4	0.210526315789474	0.491228070175439	0.284210526315789	0	0.00350877192982456	0.0491228070175439	0.242105263157895	0.2	0.00350877192982456
B4U62_06630	0.107954545454545	0.0511363636363636	0.15719696969697	0.0871212121212121	0.145833333333333	0.0946969696969697	0.0946969696969697	0.119318181818182	0.115530303030303	0.0738636363636364	0.0549242424242424	0.100378787878788	0.151515151515152	0.140151515151515	0.142045454545455	0.136363636363636	0.195075757575758	0.117424242424242	0.107954545454545	0.111742424242424	0.145833333333333	0.34469696969697	0.162878787878788	0.176136363636364	0.428030303030303	0.0246212121212121	0.0284090909090909	0.125	0.297348484848485	0.339015151515151	0.0208333333333333
B4U62_06635	0.20125786163522	0.185534591194969	0.383647798742138	1.99056603773585	2.61006289308176	1.69496855345912	1.23899371069182	1.37106918238994	1.30817610062893	1.33647798742138	0.817610062893082	1.16666666666667	1.35220125786164	1.43081761006289	1.14779874213836	0.908805031446541	0.713836477987421	0.710691823899371	0.776729559748428	0.754716981132076	1.06289308176101	0.79874213836478	0.408805031446541	0.550314465408805	0.5	0.0188679245283019	0.00628930817610063	0.0628930817610063	0.229559748427673	0.273584905660377	0.0125786163522013
B4U62_06640	0.288359788359788	0.248677248677249	0.375661375661376	1.79100529100529	2.10185185185185	1.42857142857143	1.43253968253968	1.51190476190476	1.33068783068783	1.14153439153439	0.783068783068783	1.17328042328042	1.30555555555556	1.26190476190476	1.13095238095238	1.05952380952381	0.951058201058201	0.75	0.662698412698413	0.576719576719577	0.903439153439153	0.652116402116402	0.551587301587302	0.591269841269841	0.621693121693122	0.0224867724867725	0.0330687830687831	0.0767195767195767	0.275132275132275	0.275132275132275	0.0185185185185185
B4U62_06645	3.34195402298851	2.75	4.24137931034483	0.603448275862069	0.695402298850575	0.439655172413793	27.7183908045977	26.6522988505747	30.5057471264368	64.1235632183908	40.8735632183908	41.4683908045977	82.5316091954023	54.2068965517241	58.0086206896552	63.2586206896552	56.5948275862069	41.4224137931034	31.6810344827586	26.3275862068966	36.6120689655172	48.7758620689655	15.2442528735632	15.3965517241379	3.56034482758621	0.146551724137931	0.21551724137931	0.899425287356322	6.16379310344828	6.89942528735632	0.275862068965517
B4U62_06650	0.0523882896764253	0.0405752439650745	0.120698510529019	0.312275295326143	0.328710837185413	0.278890600924499	0.106317411402157	0.119157678479712	0.11864406779661	0.186440677966102	0.122239342578326	0.185927067282999	0.373908577298408	0.391371340523883	0.360041088854648	0.740626605033385	0.61633281972265	0.571648690292758	0.366204417051875	0.37904468412943	0.479198767334361	0.455572675911659	0.321520287621983	0.372367745249101	0.799178222907036	0.0780688238315357	0.0724191063174114	0.24191063174114	0.28145865434001	0.521828454031844	0.049306625577812
B4U62_06660	0.29957805907173	0.242616033755274	0.542194092827004	0.0812236286919831	0.0812236286919831	0.0590717299578059	0.0928270042194093	0.0664556962025316	0.089662447257384	0.172995780590717	0.143459915611814	0.131856540084388	0.166666666666667	0.188818565400844	0.140295358649789	0.256329113924051	0.305907172995781	0.182489451476793	0.30168776371308	0.276371308016878	0.385021097046414	0.282700421940928	0.375527426160338	0.311181434599156	0.407172995780591	0.165611814345992	0.126582278481013	0.0643459915611814	0.159282700421941	0.128691983122363	0.00949367088607595
B4U62_06665	0.68944099378882	0.608695652173913	0.846790890269151	10.4513457556936	12.5258799171843	10.1987577639752	1.90683229813665	2.79503105590062	2.85300207039337	7.08488612836439	4.5879917184265	6.81780538302277	5.19047619047619	4.31884057971014	5.12215320910973	3.98343685300207	3.10351966873706	2.648033126294	2.3167701863354	1.94202898550725	3.08488612836439	2.08695652173913	1.35610766045549	1.83229813664596	2.82194616977226	0.167701863354037	0.163561076604555	0.372670807453416	1.36024844720497	1.07867494824017	0.0848861283643892
B4U62_06670	1.0887573964497	1.09664694280079	1.04733727810651	2.79487179487179	3.56410256410256	2.58974358974359	1.29191321499014	1.81065088757396	1.86193293885602	4.93491124260355	2.85996055226824	4.97633136094675	6.06508875739645	4.98816568047337	5.95463510848126	6.50295857988166	5.74161735700197	4.59763313609467	5.9861932938856	4.96449704142012	7.3491124260355	4.76331360946746	3.29585798816568	3.45167652859961	6.05128205128205	0.161735700197239	0.0887573964497041	0.287968441814596	1.07692307692308	1.19329388560158	0.0591715976331361
B4U62_06675	2.73232323232323	2.97727272727273	2.3989898989899	0.22979797979798	0.224747474747475	0.194444444444444	0.121212121212121	0.196969696969697	0.136363636363636	0.373737373737374	0.277777777777778	0.308080808080808	8.64141414141414	9.90656565656566	9.30555555555556	22.0176767676768	24.5732323232323	17.1338383838384	21.1262626262626	19.6717171717172	29.9292929292929	19.510101010101	15.5	15.1919191919192	23.1414141414141	0.752525252525252	0.744949494949495	0.44949494949495	1.35858585858586	1.45707070707071	0.0555555555555556
B4U62_06680	1.2625	1.5	1.22083333333333	1.36458333333333	1.51458333333333	1.28333333333333	0.927083333333333	1.09583333333333	1.0125	1.35208333333333	0.825	1.09583333333333	1.42291666666667	1.275	1.33125	1.13541666666667	1.13333333333333	0.954166666666667	0.891666666666667	0.795833333333333	1.14583333333333	1.26041666666667	0.889583333333333	0.827083333333333	0.76875	0.0770833333333333	0.0708333333333333	0.0916666666666667	0.279166666666667	0.308333333333333	0.0291666666666667
B4U62_06685	3.47179487179487	3.10769230769231	2.51282051282051	0.943589743589744	1.0974358974359	1.04102564102564	0.928205128205128	1.09230769230769	1.2	1.52307692307692	1.08717948717949	1.51282051282051	2.53333333333333	2.65128205128205	2.30769230769231	2.00512820512821	2.09230769230769	1.62051282051282	2.38974358974359	1.77948717948718	2.95384615384615	2.52820512820513	1.68205128205128	1.94871794871795	1.43076923076923	0.102564102564103	0.0871794871794872	0.158974358974359	0.343589743589744	0.415384615384615	0.0256410256410256
B4U62_06690	0.096969696969697	0.121212121212121	0.227272727272727	0.639393939393939	0.781818181818182	0.6	0.293939393939394	0.336363636363636	0.312121212121212	1.17272727272727	0.706060606060606	0.912121212121212	1.27878787878788	1.17575757575758	1.26969696969697	1.42424242424242	1.28787878787879	1.00606060606061	0.845454545454545	0.706060606060606	1.11212121212121	0.654545454545455	0.487878787878788	0.536363636363636	1.26060606060606	0.0878787878787879	0.0454545454545455	0.0636363636363636	0.175757575757576	0.357575757575758	0.0333333333333333
B4U62_06695	0.256410256410256	0.164102564102564	0.241025641025641	8.85128205128205	9.92307692307692	8.66666666666667	1.34358974358974	3.6974358974359	3.52307692307692	8.08205128205128	5.01025641025641	4.54871794871795	3.32820512820513	2.66666666666667	3.67692307692308	2.27179487179487	1.57435897435897	1.54871794871795	0.897435897435897	0.733333333333333	0.938461538461538	0.717948717948718	0.466666666666667	0.57948717948718	0.938461538461538	0.0615384615384615	0.0102564102564103	0.230769230769231	0.594871794871795	0.697435897435897	0.0615384615384615
B4U62_06700	0.0656565656565657	0.0939393939393939	0.129292929292929	0.266666666666667	0.372727272727273	0.234343434343434	0.153535353535354	0.174747474747475	0.183838383838384	2.04242424242424	1.42525252525253	2.73333333333333	4.8979797979798	4.40909090909091	4.23232323232323	5.2	4.10909090909091	3.67676767676768	2.53434343434343	2.23838383838384	3.27676767676768	1.85858585858586	1.27777777777778	1.41919191919192	1.88686868686869	0.132323232323232	0.144444444444444	0.102020202020202	0.419191919191919	0.478787878787879	0.0252525252525253
B4U62_06705	0.429012345679012	0.472222222222222	1.47530864197531	0.188271604938272	0.185185185185185	0.12962962962963	0.0895061728395062	0.0925925925925926	0.0462962962962963	0.240740740740741	0.203703703703704	0.237654320987654	24.3672839506173	20.9197530864198	28.3240740740741	80.1975308641975	89.891975308642	61.4135802469136	78.4475308641975	77.570987654321	120.679012345679	102.944444444444	109.938271604938	79.0308641975309	68.6481481481482	12.5401234567901	12.9753086419753	2.23148148148148	3.54012345679012	3.85493827160494	0.237654320987654
B4U62_06710	0.147435897435897	0.112535612535613	0.27991452991453	6.7457264957265	6.97293447293447	6.58903133903134	1.32478632478632	1.90740740740741	0.886039886039886	5.04131054131054	2.89387464387464	4.41951566951567	2.88176638176638	2.69729344729345	2.90811965811966	1.70797720797721	1.33903133903134	1.3539886039886	0.78988603988604	0.621082621082621	0.867521367521368	0.608262108262108	0.372507122507123	0.554131054131054	0.852564102564103	0.0676638176638177	0.0584045584045584	0.0997150997150997	0.32977207977208	0.412393162393162	0.0128205128205128
B4U62_06715	0.833333333333333	0.626582278481013	0.812236286919831	0.757383966244726	0.877637130801688	0.647679324894515	2.16244725738397	1.59282700421941	1.5464135021097	0.639240506329114	0.527426160337553	0.744725738396624	4.61814345991561	4.35443037974684	4.55907172995781	10.620253164557	11.1898734177215	8.56962025316456	9.23839662447257	8.64767932489451	13.3417721518987	4.28270042194093	3.13924050632911	3.5295358649789	11.8691983122363	0.628691983122363	0.554852320675105	0.286919831223629	0.677215189873418	0.742616033755274	0.0675105485232067
B4U62_06720	18.3809523809524	11.452380952381	17.5892857142857	20.8333333333333	26.6547619047619	18.2321428571429	33.2738095238095	27.6547619047619	30.6964285714286	10.9107142857143	9.26785714285714	14.8809523809524	3.86904761904762	3.17261904761905	3.57142857142857	3.14880952380952	2.77380952380952	2.45238095238095	2.61309523809524	2.85714285714286	3.51785714285714	3.6547619047619	1.72619047619048	3.54166666666667	2.43452380952381	0.220238095238095	0.267857142857143	0.708333333333333	1.32142857142857	1.4702380952381	0.19047619047619
B4U62_06725	0.207777777777778	0.156666666666667	0.313333333333333	0.118888888888889	0.121111111111111	0.0944444444444444	0.05	0.0444444444444444	0.0388888888888889	0.0644444444444444	0.0533333333333333	0.0844444444444444	0.211111111111111	0.197777777777778	0.181111111111111	0.193333333333333	0.351111111111111	0.234444444444444	0.22	0.228888888888889	0.363333333333333	0.175555555555556	0.194444444444444	0.186666666666667	0.712222222222222	0.182222222222222	0.193333333333333	0.19	0.265555555555556	0.355555555555556	0.0322222222222222
B4U62_06730	0.2531328320802	0.228070175438596	0.338345864661654	1.70175438596491	1.92731829573935	1.29072681704261	0.521303258145363	0.571428571428571	0.406015037593985	0.909774436090226	0.56140350877193	0.99749373433584	2.50877192982456	2.37092731829574	1.99248120300752	1.76691729323308	2.7593984962406	2.11278195488722	1.5062656641604	1.54887218045113	2.56641604010025	1.83709273182957	1.04260651629073	1.18295739348371	3.43859649122807	0.573934837092732	0.674185463659148	0.669172932330827	1.11528822055138	1.87719298245614	0.110275689223058
B4U62_06735	0.897569444444444	0.817708333333333	1.02430555555556	0.0694444444444444	0.046875	0.0208333333333333	0.109375	0.0503472222222222	0.0572916666666667	0.0208333333333333	0.0138888888888889	0.0173611111111111	1.61284722222222	1.57986111111111	1.109375	1.02777777777778	2.88715277777778	2.06423611111111	1.421875	2.16145833333333	3.12673611111111	1.28472222222222	1.46354166666667	1.74826388888889	5.70486111111111	0.845486111111111	1.07118055555556	3.17361111111111	2.39236111111111	4.75868055555556	0.4375
B4U62_06740	3.72041920216362	3.87592968221771	4.22718052738337	0.521636240703178	0.344151453684922	0.26369168356998	0.477349560513861	0.218390804597701	0.198106828938472	0.0906017579445571	0.0534144692359702	0.0567951318458418	5.0868830290737	5.30290736984449	3.24915483434753	4.21974306964165	7.25490196078431	5.75084516565247	6.28397565922921	6.53313049357674	10.501014198783	4.73563218390805	6.35767410412441	7.46788370520622	24.5118323191346	4.25354969574037	5.71940500338066	13.132860040568	12.0446247464503	24.0114942528736	1.22413793103448
B4U62_06745	3.81105169340463	3.83957219251337	4.19964349376114	0.525846702317291	0.406417112299465	0.279857397504456	0.545454545454545	0.297682709447415	0.320855614973262	0.103386809269162	0.0516934046345811	0.0677361853832442	4.86096256684492	5.23885918003565	3.10516934046346	1.84670231729055	6.88235294117647	4.33155080213904	5.28877005347594	6.96969696969697	11.2905525846702	3.60071301247772	3.87522281639929	4.60249554367201	24.4438502673797	1.88057040998217	2.10160427807487	9.90552584670232	9.4331550802139	18.6310160427808	1.21212121212121
B4U62_06750	0.043613707165109	0.0545171339563863	0.242990654205607	0.585669781931464	0.700934579439252	0.419003115264797	0.253894080996885	0.470404984423676	0.40809968847352	0.733644859813084	0.445482866043614	0.384735202492212	0.507788161993769	0.596573208722741	0.47196261682243	0.197819314641745	0.221183800623053	0.193146417445483	0.141744548286604	0.133956386292835	0.191588785046729	0.219626168224299	0.115264797507788	0.199376947040498	0.0981308411214953	0.0202492211838006	0.0171339563862928	0.0124610591900312	0.073208722741433	0.105919003115265	0.0124610591900312
B4U62_06755	2.07017543859649	1.72886762360447	2.64433811802233	0.920255183413078	1.2200956937799	0.783094098883573	0.464114832535885	0.599681020733652	0.567783094098884	1.33333333333333	0.856459330143541	1.11004784688995	1.03349282296651	1.05422647527911	0.996810207336523	1.01754385964912	0.835725677830941	0.61244019138756	0.515151515151515	0.511961722488038	0.74481658692185	1.39234449760766	0.741626794258373	0.779904306220096	0.666666666666667	0.133971291866029	0.185007974481659	0.181818181818182	0.370015948963317	0.314194577352472	0.0271132376395534
B4U62_06760	0.118279569892473	0.0896057347670251	0.0860215053763441	8.96415770609319	11.7813620071685	7.84229390681004	0.351254480286738	0.419354838709677	0.412186379928315	0.584229390681004	0.39426523297491	0.559139784946237	0.860215053763441	0.921146953405018	0.913978494623656	1.08243727598566	1.21505376344086	0.853046594982079	0.688172043010753	0.602150537634409	1.13978494623656	0.956989247311828	0.752688172043011	0.609318996415771	1.00358422939068	0.0645161290322581	0.0501792114695341	0.175627240143369	0.573476702508961	0.329749103942652	0.021505376344086
B4U62_06765	7.34172963895886	5.63140218303946	9.7791771620487	1.75986565910999	1.43660789252729	1.23089840470193	1.10747271200672	0.695214105793451	0.751469353484467	0.439966414777498	0.288832913518052	0.4575986565911	1.60705289672544	1.50041981528128	1.21074727120067	1.20822837951301	1.33249370277078	1.12174643157011	0.975650713685978	1.02854743912678	1.72124265323258	1.84047019311503	1.32745591939547	1.29554995801847	2.39714525608732	0.351805205709488	0.335012594458438	0.424013434089001	1.10159529806885	1.08564231738035	0.052896725440806
B4U62_06770	13.2018659881255	9.72349448685327	16.7514843087362	2.754877014419	2.74639525021204	2.03392705682782	1.69296013570823	1.14673452078032	1.13740458015267	0.653095843935539	0.390161153519932	0.621713316369805	1.90754877014419	1.6980491942324	1.48770144189992	1.3401187446989	1.39525021204411	1.09075487701442	1.09075487701442	0.950805767599661	1.87022900763359	1.97794741306192	1.57591178965225	1.56149279050042	2.64715860899067	0.417302798982188	0.567430025445293	0.573367260390161	1.26123833757422	1.27141645462256	0.085665818490246
B4U62_06775	0.264550264550265	0.174603174603175	0.343915343915344	3.68783068783069	2.85714285714286	3.21164021164021	0.592592592592593	0.957671957671958	0.952380952380952	2.87301587301587	1.44444444444444	1.51851851851852	1.86243386243386	1.85714285714286	2	1.21164021164021	1.26455026455026	0.947089947089947	0.947089947089947	0.973544973544973	1.16402116402116	0.746031746031746	0.53968253968254	0.682539682539683	0.989417989417989	0.0582010582010582	0.0846560846560847	0.0634920634920635	0.296296296296296	0.444444444444444	0.0264550264550265
B4U62_06780	1.03690036900369	0.811808118081181	1.40713407134071	2.37392373923739	2.68388683886839	1.83025830258303	0.819188191881919	0.678966789667897	0.810578105781058	1.19557195571956	0.735547355473555	1.40221402214022	2.14268142681427	1.84255842558426	1.52152521525215	1.43542435424354	1.24846248462485	1.17466174661747	1.13653136531365	0.915129151291513	1.55842558425584	1.56457564575646	0.993849938499385	1.16482164821648	1.8130381303813	0.248462484624846	0.327183271832718	0.4920049200492	0.726937269372694	0.934809348093481	0.0565805658056581
B4U62_06785	0.665338645418327	0.47941567065073	0.872509960159363	0.656042496679947	0.656042496679947	0.577689243027888	0.292164674634794	0.288180610889774	0.328021248339973	0.475431606905711	0.326693227091633	0.50730411686587	0.600265604249668	0.51527224435591	0.575033200531209	0.666666666666667	0.51660026560425	0.385126162018592	0.432934926958831	0.296148738379814	0.575033200531209	0.609561752988048	0.371845949535193	0.458167330677291	0.584329349269588	0.123505976095618	0.112881806108898	0.127490039840637	0.334661354581673	0.244355909694555	0.00929614873837981
B4U62_06790	0.375830013280212	0.262948207171315	0.424966799468792	0.608233731739708	0.665338645418327	0.51394422310757	0.265604249667995	0.216467463479416	0.260292164674635	0.49136786188579	0.342629482071713	0.539176626826029	0.634794156706507	0.575033200531209	0.527224435590969	0.648074369189907	0.525896414342629	0.460823373173971	0.450199203187251	0.374501992031873	0.50199203187251	0.718459495351926	0.390438247011952	0.390438247011952	0.557768924302789	0.104913678618858	0.144754316069057	0.158034528552457	0.335989375830013	0.286852589641434	0.0185922974767596
B4U62_06795	0.198974358974359	0.195897435897436	0.264615384615385	1.32923076923077	1.50358974358974	1.19487179487179	0.536410256410256	0.49025641025641	0.475897435897436	0.855384615384615	0.545641025641026	0.844102564102564	0.963076923076923	0.813333333333333	0.838974358974359	1.03692307692308	0.90974358974359	0.706666666666667	0.543589743589744	0.444102564102564	0.658461538461538	1.18051282051282	0.721025641025641	0.677948717948718	0.61025641025641	0.165128205128205	0.153846153846154	0.125128205128205	0.395897435897436	0.289230769230769	0.00820512820512821
B4U62_06800	12.0883534136546	8.97791164658635	14.6425702811245	0.35140562248996	0.321285140562249	0.226907630522088	1.00803212851406	0.682730923694779	0.827309236947791	0.742971887550201	0.471887550200803	0.616465863453815	3.58433734939759	3.4578313253012	2.5421686746988	10.6947791164659	7.51004016064257	7.52409638554217	3.17469879518072	3.26104417670683	3.86546184738956	5.04819277108434	4.13453815261044	4.53413654618474	13.1726907630522	4.65863453815261	5.26104417670683	6.42971887550201	5.43574297188755	11.433734939759	0.473895582329317
B4U62_06805	3.31442080378251	3.06146572104019	3.62174940898345	28.7683215130024	30.8794326241135	25.548463356974	10.6879432624113	12.0141843971631	10.8179669030733	16.2553191489362	11.0827423167849	15.2860520094563	12.7281323877069	10.822695035461	11.6950354609929	10.9550827423168	7.97872340425532	7.33806146572104	8.39479905437352	6.11820330969267	9.55791962174941	9.36643026004728	5.04491725768322	6.78486997635934	8.31442080378251	0.352245862884161	0.359338061465721	1.21513002364066	3.25059101654846	3.85106382978723	0.210401891252955
B4U62_06810	4.27311280746395	3.99321458863444	4.99067005937235	24.4546225614928	26.0551314673452	21.3519932145886	11.7947413061917	11.490245971162	10.6590330788804	13.5826972010178	9.02544529262087	13.6208651399491	14.5971162001696	12.7107718405428	12.6352841391009	15.4334181509754	12.2985581000848	11.2493638676845	8.99067005937235	6.72688719253605	10.2578456318914	15.4690415606446	7.61238337574215	9.02374893977948	10.1586089906701	1.93384223918575	2.85326547921968	2.36895674300254	4.53265479219678	4.65479219677693	0.20949957591179
B4U62_06815	1.09493670886076	0.779887482419128	1.38748241912799	0.0323488045007032	0.0246132208157525	0.0316455696202532	0.0724331926863572	0.059774964838256	0.0583684950773558	0.030239099859353	0.0175808720112518	0.0274261603375527	0.138537271448664	0.141350210970464	0.09985935302391	0.19690576652602	0.20253164556962	0.155414908579466	0.190576652601969	0.156118143459916	0.212376933895921	0.290436005625879	0.244725738396624	0.248241912798875	0.420534458509142	0.0646976090014065	0.0780590717299578	0.148382559774965	0.347398030942335	0.263009845288326	0.0513361462728551
B4U62_06820	0.0905797101449275	0.0666666666666667	0.132608695652174	0.0608695652173913	0.05	0.0333333333333333	0.0260869565217391	0.0246376811594203	0.022463768115942	0.0514492753623188	0.0434782608695652	0.0601449275362319	0.173188405797101	0.168115942028985	0.135507246376812	0.264492753623188	0.294202898550725	0.206521739130435	0.166666666666667	0.173913043478261	0.242753623188406	0.31231884057971	0.244202898550725	0.23768115942029	0.360144927536232	0.0818840579710145	0.0905797101449275	0.115942028985507	0.267391304347826	0.178260869565217	0.0239130434782609
B4U62_06825	0.0345167652859961	0.0315581854043393	0.164694280078895	0.00788954635108481	0.00591715976331361	0.00493096646942801	0.00788954635108481	0.00591715976331361	0.00591715976331361	0.00788954635108481	0.00887573964497041	0.00887573964497041	1.99112426035503	2.2741617357002	1.92504930966469	3.53550295857988	3.80078895463511	2.72485207100592	4.27514792899408	3.4930966469428	5.92702169625247	4.24161735700197	4.2534516765286	4.34615384615385	5.4861932938856	0.437869822485207	0.657790927021696	0.231755424063116	0.456607495069034	0.439842209072978	0.0433925049309665
